"ID","PORTFOLIO_ID","DEPT_ID","AGENCY_ID","BUDGET_YEAR","FILE"
"424",,"16","135","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Treasury/2017-18 PBS tables  - AOFM.xlsx"
"425",,"16","132","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Treasury/2017-18 PBS tables - AASB.xlsx"
"426",,"16","133","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Treasury/2017-18 PBS tables - ABS .xlsx"
"427",,"16","134","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Treasury/2017-18 PBS tables - ACCC.xlsx"
"428",,"16","136","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Treasury/2017-18 PBS tables - APRA.xlsx"
"429",,"16","137","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Treasury/2017-18 PBS tables - ASIC.xlsx"
"430",,"16","138","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Treasury/2017-18 PBS tables - ATO.xlsx"
"431",,"16","139","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Treasury/2017-18 PBS tables - AUASB.xlsx"
"432",,"16","140","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Treasury/2017-18 PBS tables - CGC.xlsx"
"433",,"16","141","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Treasury/2017-18 PBS tables - IGT.xlsx"
"434",,"16","143","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Treasury/2017-18 PBS tables - NCC.xlsx"
"435",,"16","144","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Treasury/2017-18 PBS tables - PC.xlsx"
"436",,"16","178","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Treasury/2017-18 PBS tables - RAM.xlsx"
"437",,"16","181","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Treasury/2017-18 PBS Treasury.xlsx"
"438",,"66","146","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Veteran's Affairs/2017-18 PBS - Excel Tables AWM.xlsx"
"439",,"66","147","2017","data/data.gov.au/dataset/d8f51107-d0de-4daf-a7d8-0fb7fbdce504/resource/d3c0f3bc-ab6f-4ffd-99ec-f8091f93777e/download/2017-18-pbs-tables/Veteran's Affairs/2017-18 PBS - Excel Tables DVA.xlsx"
"440",,,"202","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/bbd8c171-d91b-4de0-bebd-50b86eca2aba/download/ahl201415pbstablesem201415.xlsx"
"441",,,"203","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/6d69dfb0-5ab3-4752-ba72-eebeab0dc45b/download/aseapbstables201415finalonline.xlsx"
"442",,,"184","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/d95f4185-cb30-45fa-b518-27e66a2af78d/download/attorneygeneralsdepartment201415pbstablesfordata.xlsx"
"443",,,"155","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/88db35fb-d1f4-40ad-b855-230b94ab77f6/download/australiacouncil201415pbstablesfordata.gov.au.xls"
"444",,,"204","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/ba33cd4b-f197-4a82-9f3e-0aeed7c5fdff/download/data.govabc.xlsx"
"445",,,"205","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/d7b3bcf4-a137-4bf7-8651-f8bfee76b4c8/download/201415pbsabs.xls"
"446",,,"206","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/cf6e9e23-c929-42f7-99fd-e65a50ad80ba/download/aciar201415pbstablesfordatagovau.xlsx"
"447",,,"207","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/2b5b2e88-4b75-4df9-8924-61ffcde888b5/download/australiancommissionforlawenforcementintegrity201415pbstables.xls"
"448",,,"208","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/8bc1f71b-6e7f-4746-bf86-119b3875a634/download/acsqhcpbs13may.xls"
"449",,,"209","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/6b32bdad-5955-4647-8d53-c6007c2a4761/download/data.govacma.xlsx"
"450",,,"210","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/44e07a01-9d77-45e3-9f5d-2a30ff4c9a50/download/201415pbsaccc.xls"
"451",,,"211","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/dc15ec99-259e-478f-9ea2-4c0968ba09f8/download/acara.xlsx"
"452",,,"212","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/5f0cf48b-3645-409f-b091-5ddbcd0d0170/download/pbs201415acbps.xlsx"
"453",,,"213","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/d2606a26-3301-4673-9e23-bc65a79a5cc8/download/tablesforpbs1415aec.xlsx"
"454",,,"185","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/a99d9c9f-5571-4cd1-9e80-02fd6c3b99d6/download/australianfederalpolice201415pbstablesfordata.gov.au.xls"
"455",,,"214","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/0e72cffc-d603-457e-b191-2251fb10bb55/download/australianfilmtelevisionandradioschool201415pbstablefordata.xlsx"
"456",,,"215","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/8a7d0ca6-1d9c-4774-be4a-85c3821135e6/download/afma.xlsx"
"457",,,"216","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/a12a1fb8-ac0b-4277-9766-6137eb4d24d6/download/agwa.xlsx"
"458",,,"187","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/07fd1eab-6c26-4c65-9abf-e9a6d186af13/download/australianhumanrightscommission201415pbstablefordata.govcleare.xls"
"459",,,"217","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/d4569aeb-317a-46f9-a70e-917f0574dadf/download/aitsl.xlsx"
"460",,,"218","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/600d14e8-34a5-4a1f-a246-6b414952a077/download/aiatsis.xlsx"
"461",,,"188","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/6f2ccaee-ef1a-4e0e-abf4-cb61eb0c87a0/download/australianinstituteofcriminology201415pbstablefordata.govclear.xlsx"
"462",,,"219","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/b58791eb-43e7-4d31-98c2-79cc92a900e6/download/aihwpbstables13may2014.xls"
"463",,,"220","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/73a08864-415d-42f6-8038-0475f9bf4ad1/download/aimspbstablesfinalonlinepublication.xlsx"
"464",,,"189","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/240dab03-13ef-4fa6-af7c-89415b23ab84/download/australianlawreformcommission201415pbstablesfordata.gov.au.xlsx"
"465",,,"221","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/3ed3ad5b-ba4c-4968-add2-14bd2a258739/download/201415pbsamsaalltables.xlsx"
"466",,,"222","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/03e915c1-f762-497d-8e11-927444b2a471/download/anao201415pbstablesem201415.xlsx"
"467",,,"223","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/182d82f7-3271-4ee9-a840-1577baf409a7/download/australiannationalmaritimemuseum201415pbstablefordata.govclear.xlsx"
"468",,,"224","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/5c79cab7-0122-4289-aeaa-ddc193e3d99b/download/anstopbstablesfinalonlinepublication.xlsx"
"469",,,"225","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/be9350a7-9d79-4eee-a706-ff250ec229bc/download/201415pbsaofm.xls"
"470",,,"226","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/4413ec18-6aae-4e02-8160-f714cd167fe3/download/apvma.xlsx"
"471",,,"227","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/28bfea5b-8ba1-4928-b294-04359020ce9b/download/201415pbsapra.xls"
"472",,,"228","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/508092b7-d029-4b03-bd58-bb01d1cc04eb/download/apsc201415pbstablesem201415.xlsx"
"473",,,"229","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/ac93ced5-a842-467a-a30a-74281ba2472b/download/arpansapbs13may.xls"
"474",,,"230","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/c4c73781-7a96-4297-96c1-8d4882cf3cfb/download/arc.xlsx"
"475",,,"231","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/f02bb699-ca9e-448c-831c-01e4d2144cbe/download/asis201415pbstablesfordatagovau.xlsx"
"476",,,"232","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/8baae78c-5368-41d3-92a9-f9a7a76b32d9/download/201415pbsasic.xls"
"477",,,"233","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/e2d5ed32-32da-4796-a7f8-2d5a339cd515/download/australiansecuityintelligenceorganisation201415pbstablesfordata.xls"
"478",,,"234","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/5ad72492-9a16-4187-b159-c02d387bf96c/download/asqapbstablesfinalonlinepublication.xlsx"
"479",,,"235","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/87fbce49-3011-4853-85ea-15ca0ca92b5d/download/asadapbstablesfinal13may2014.xls"
"480",,,"236","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/1b8b5965-49e2-4c00-9338-ecb427d8b58e/download/may13ascpbstables.xlsx"
"481",,,"237","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/6617bc24-c48c-4ada-a0a1-23b969236c74/download/201415pbsato.xls"
"482",,,"238","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/5117f408-0456-49ec-bfb4-fa56b6acefa0/download/austrade201415pbstablesfordatagovau.xlsx"
"483",,,"239","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/5403177d-ccb3-4afb-b725-fd1c846bf08f/download/austrac201415pbstablefordata.govclearedandfinal.xlsx"
"484",,,"240","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/01086802-d85d-416a-806e-c85893f3e787/download/201415pbsatsballtables.xlsx"
"485",,,"241","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/c4b56a39-63d7-43ad-8097-bc27c63e33f2/download/bompbsfinancialsfordata.gov12.5.14.xlsx"
"486",,,"242","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/ad129455-fed9-49ef-803b-cce06c2cb3b0/download/capbstables13may2014.xls"
"487",,,"243","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/1a633b13-64eb-4566-85c1-0b2909fdf0d0/download/201415pbscasaalltables.xlsx"
"488",,,"244","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/04116700-9068-43e3-b099-2cc9a5c8482f/download/201415pbscefc.xls"
"489",,,"245","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/b638ec79-3c4a-48ba-8726-c9d84be1be09/download/cerpbstablesfordata.gov12.5.14.xlsx"
"490",,,"105","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/9bf032a2-1b17-44fa-8720-4170b693799c/download/comcarepbstables201415finalonline.xlsx"
"491",,,"246","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/4540cf82-26ff-4e34-9e77-2826883d5572/download/201415pbscgc.xls"
"492",,,"247","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/d6c6e806-5162-462f-a081-33010ece4dd7/download/csiropbstablesfinalonlinepublication.xlsx"
"493",,,"248","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/790bcb8e-288f-4667-b2b0-5ac8d69f2bf4/download/tablesforpbs1415csc.xlsx"
"494",,,"249","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/905a81c1-9357-43c2-9e1b-71124f036c94/download/tablesforpbs1415comsuper.xlsx"
"495",,,"250","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/3130598e-9b2e-430c-9aee-357c1a1d3c47/download/201415pbscamac.xls"
"496",,,"251","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/0aa006e1-a0f3-468d-81ff-16a5198ffa33/download/crdc.xlsx"
"497",,,"252","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/8fead1c3-944c-4cbb-acd2-6946fcb57c7a/download/crimtrac201415pbsexceltemplatehardcodedfordata.gov.au.xls"
"498",,,"253","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/38a1cd0c-1954-4570-b523-115a63ed9279/download/pbs201415defencehousingaustraliafinancialtables.xls"
"499",,,"254","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/ccd46771-985c-43d6-9e51-33aaad5615fc/download/pbs201415defencematerielorganisationfinancialtables.xls"
"500",,,"255","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/0029f0cd-4fe8-4bfb-8863-22a3bb89b52c/download/agriculture.xlsx"
"501",,,"256","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/a077b5fd-2e18-445a-bc0b-994ed745ec0e/download/data.govdoc.xlsx"
"502",,,"257","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/4f1255d8-4bc0-46cf-91a3-7ef30d591105/download/pbs201415departmentofdefencefinancialtables.xls"
"503",,,"258","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/3919b455-1894-419d-9db8-8bb5f3c46042/download/education.xlsx"
"504",,,"259","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/d23895b0-af81-4e27-afd3-4b63d1695ad0/download/employmentpbstables201415finalonline.xlsx"
"505",,,"260","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/e3741c9e-cf31-4f65-9aac-b316e89d0054/download/tablesforpbs1415finance.xlsx"
"506",,,"261","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/eba5e32d-2c02-4cf3-8288-5a9ff63d42ac/download/dfat201415pbstablesfordatagovau.xlsx"
"507",,,"262","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/de23b6a9-ac07-4b7e-8cc0-18dfca7b416d/download/departmentofhealth.xls"
"508",,,"263","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/a645bcc3-e5f6-440b-990a-40f4c3e92be4/download/dhs201415pbstablesfordata.gov.au.xlsx"
"509",,,"264","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/9c607beb-4989-4049-9dd4-ca7223851f86/download/pbs201415dibp.xlsx"
"510",,,"265","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/1a50e35e-e504-4def-a2e0-21363210a543/download/industrypbstablesfinalonlinepublication.xlsx"
"511",,,"266","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/e0a46fee-b510-46a3-9c1d-092d0b18f95b/download/deptofparliamentaryservicespbstablesforwww.data.gov.au.xlsx"
"512",,,"267","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/d8f1b18f-0927-43df-a3b2-3e662bf5b819/download/environmentpbs201415tables10may2014fordofdata.gov12.5.14.xlsx"
"513",,,"268","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/66f28844-3adf-4448-82ae-732ff8d077be/download/dhorpbs201415tablesfordof.xls"
"514",,,"269","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/f80e62c1-cd19-41f3-9ae5-d717f240a25d/download/pmc201415pbstablesem201415.xlsx"
"515",,,"270","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/12e176a9-e835-4f7b-a218-35068a5f154d/download/dosdata.gov.aubudget201415.xlsx"
"516",,,"271","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/5f476903-f46b-4802-95ba-2acec135345e/download/treasury.xls"
"517",,,"272","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/0d066a9d-7015-4a77-88b3-450dfd2704eb/download/dvafinancialtablespbs201415.xlsx"
"518",,,"273","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/03a14b28-3c85-487e-8b5b-6f9123afc133/download/dnppbs1415tablesfordata.gov12.5.14.xlsx"
"519",,,"274","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/173d2f31-0261-4e4e-a3f5-55c8938abc4c/download/wgeapbstables201415finalonline.xlsx"
"520",,,"275","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/f6e67bb6-c677-435e-b766-a822fcf63b7e/download/fwcpbstables1415finalonline.xlsx"
"521",,,"276","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/46a25411-d1e6-4e97-a057-6e476d8e044a/download/familycourtandfederalcircuitcourt201415pbstablesfordata.gov.au.xls"
"522",,,"277","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/ae1d57d9-4a9f-4bc7-82e0-d9dbcaea6bff/download/federalcourtofaustralia201415pbstablesfordata.gov.au.xls"
"523",,,"278","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/c91ea0af-36aa-4394-a2ed-0aa0dec659e2/download/frdc.xlsx"
"524",,,"279","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/2b087e22-a25a-4c92-be13-490f3cb67721/download/fsanzpbstables13may2014.xls"
"525",,,"280","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/ee55723a-fc19-4f54-a1eb-c9f059fac808/download/tablesforpbs1415ffma.xlsx"
"526",,,"281","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/9c720893-c9ab-4436-afe4-84bb942be66d/download/gpetpbstables13may2014.xls"
"527",,,"199","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/ee8d1aac-ba82-4f44-90d1-af07121e0e93/download/gapbstablesfinalonlinepublication.xlsx"
"528",,,"282","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/1ff674cf-4917-474e-a6c4-c55cb4bc3c63/download/grdc.xlsx"
"529",,,"283","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/ed15c505-8c33-43a1-bc98-5e497b16d21f/download/gbrmpapbs1415fordata.gov12.5.14.xlsx"
"530",,,"284","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/17ce05c2-50cc-435d-8b8b-1b3cd4a0167f/download/highcourtofaustralia201415pbstablesfordata.gov.au.xls"
"531",,,"285","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/c3ff97ab-5a69-4cf0-83ef-921fa526f102/download/ihpapbstables13may2014.xlsx"
"532",,,"286","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/7db275c6-30a5-4513-86ce-54b1fce3873b/download/iba201415pbstablesem201415.xlsx"
"533",,,"287","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/ff31e0c5-0c7e-4a84-aadd-6047e4cb1b8b/download/ilc201415pbstablesem201415.xlsx"
"534",,,"186","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/a668d1fe-9f0c-4e4a-a01e-0c2b01972e12/download/australianfinancialsecurityauthority201415pbstablefordata.gov.au.xls"
"535",,,"174","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/643b95b1-2ad1-4abd-930c-4e664f1b606c/download/ippbstablesfinalonlinepublication.xlsx"
"536",,,"288","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/bbeaee8e-7eaf-41b0-99a7-d9d79d61d484/download/pbs201415mrtrrt.xlsx"
"537",,,"289","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/4f68dcc6-7865-4286-9f22-7893112f67e7/download/mdba201415pbstablesfordata.gov12.5.14.xlsx"
"538",,,"290","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/f0abd169-e966-47b5-b550-f819b54f8151/download/nationalarchivesofaustralia201415pbstablesfordata.gov.au.xlsx"
"539",,,"291","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/043212af-7581-4fd6-a0d7-91047d77ff2f/download/nbapbstables13may2014.xlsx"
"540",,,"292","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/b6ddab54-94db-4759-bb6d-438941e76718/download/201415pbsncaalltables.xlsx"
"541",,,"293","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/8fe45fb4-ea40-4b8e-a6d4-fec3a91bcc50/download/201415pbsncc.xls"
"542",,,"294","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/5bc1a144-cde3-46d2-8079-7bc5bf46af82/download/nationalfilmandsoundarchivesofaustralia201415pbstablefordata.xls"
"543",,,"295","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/385dafa1-5d97-49c2-ba73-cd7205ff9dcc/download/nationalgalleryofaustralia201415pbstablefordata.govclearedand.xls"
"544",,,"296","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/c0ac5d65-708c-4d23-b5c9-c3a1cd638a81/download/nhmrc201415tofinance13may2014.xlsx"
"545",,,"297","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/ec8b7f6f-75f4-41b9-8080-1a6db87bbdd7/download/nhfbpbstableswithmeasurestabin13may2014final.xlsx"
"546",,,"298","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/c52db8f5-7508-46ca-85ce-1b86dcd77d41/download/nhpapbstables13may2014.xlsx"
"547",,,"299","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/0e531382-10aa-4651-bdef-17074784e890/download/nationallibraryofaustralia201415pbstablefordata.govcleared.xls"
"548",,,"300","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/02a69788-2111-4996-a9bc-c1555723624b/download/nmhcpbstables13may2014.xls"
"549",,,"301","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/21825764-3133-4ca9-bccf-5576ad90885f/download/nationalmuseumofaustralia201415pbstablefordata.govclearedand.xls"
"550",,,"302","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/2d44e02b-c4ef-4ced-b8e6-8aeeb9c56c85/download/nopsemapbstablesfinalonlinepublication.xlsx"
"551",,,"303","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/2a600a31-4a0c-487c-b952-68bb9caf14c7/download/nationalportraitgalleryofaustralia201415pbstablefordata.govcl.xls"
"552",,,"304","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/ea611440-16b6-4f42-afaa-41238d779172/download/201415pbsntcalltables.xlsx"
"553",,,"305","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/4303d25b-331a-46bf-9be3-478700bb8a17/download/shftpbs1415fordata.gov12.5.14.xlsx"
"554",,,"306","2014","data/data.gov.au/dataset/c754efb9-f456-4417-acc7-bd96cff93cb4/resource/d59ce7ac-10fe-43dd-be63-e93f6ad303aa/download/ona201415pbstablesem201415.xlsx"
