"ID","NAME"
"7889","Australian Capital Territory (Planning and Land Management) Amendment Act 1990"
"7890","Australian Capital Territory (Self-government) Act 1988"
"7891","Australian Capital Territory (Self-government) Amendment Act 2013"
"7892","Australian Capital Territory Electricity Supply Amendment Act 1978"
"7893","Australian Capital Territory Electricity Supply Amendment Act 1979"
"7894","Australian Capital Territory Electricity Supply Amendment Act 1982"
"7895","Australian Capital Territory Evidence (Temporary Provisions) Act 1972"
"7896","Australian Capital Territory Evidence (Temporary Provisions) Act 1973"
"7897","Australian Capital Territory Gaming and Liquor Authority Act 1981"
"7898","Australian Capital Territory Government Service (Consequential Provisions) Amendment Act 1996"
"7899","Australian Capital Territory Representation (House of Representatives) Act 1973"
"7900","Australian Capital Territory Representation (House of Representatives) Act 1974"
"7901","Australian Capital Territory Representation Act (No. 2) 1959"
"7902","Australian Capital Territory Representation Act 1948"
"7903","Australian Capital Territory Representation Act 1949"
"7904","Australian Capital Territory Representation Act 1959"
"7905","Australian Capital Territory Representation Act 1966"
"7906","Australian Capital Territory Representation Act 1973"
"7907","Australian Capital Territory Self-government Legislation Amendment Act 1992"
"7908","Australian Capital Territory Stamp Duty Act (No. 2) 1972"
"7909","Australian Capital Territory Stamp Duty Act 1972"
"7910","Australian Capital Territory Stamp Duty Amendment Act 1981"
"7911","Australian Capital Territory Stamp Duty Amendment Act 1982"
"7912","Australian Capital Territory Stamp Duty Amendment Act 1985"
"7913","Australian Capital Territory Supreme Court Act (No. 2) 1971"
"7914","Australian Capital Territory Supreme Court Act 1955"
"7915","Australian Capital Territory Supreme Court Act 1956"
"7916","Australian Capital Territory Supreme Court Act 1957"
"7917","Australian Capital Territory Supreme Court Act 1958"
"7918","Australian Capital Territory Supreme Court Act 1959"
"7919","Australian Capital Territory Supreme Court Act 1964"
"7920","Australian Capital Territory Supreme Court Act 1966"
"7921","Australian Capital Territory Supreme Court Act 1968"
"7922","Australian Capital Territory Supreme Court Act 1971"
"7923","Australian Capital Territory Supreme Court Amendment Act 1976"
"7924","Australian Capital Territory Supreme Court Amendment Act 1978"
"7925","Australian Capital Territory Tax (Cheques) Amendment Act 1981"
"7926","Australian Capital Territory Tax (Insurance Business) Amendment Act (No. 2) 1981"
"7927","Australian Capital Territory Tax (Insurance Business) Amendment Act 1981"
"7928","Australian Capital Territory Tax (Insurance Business) Amendment Act 1982"
"7929","Australian Capital Territory Tax (Purchases of Marketable Securities) Act 1972"
"7930","Australian Capital Territory Tax (Sales of Marketable Securities) Act 1972"
"7931","Australian Capital Territory Tax (Vehicle Registration) Amendment Act 1982"
"7932","Australian Capital Territory Taxation (Administration) Amendment Act 1981"
"7933","Australian Capital Territory Taxation (Administration) Amendment Act 1982"
"7934","Australian Centennial Roads Development Act 1988"
"7935","Australian Centennial Roads Development Amendment Act 1990"
"7936","Australian Centre for International Agricultural Research Act"
"7937","Australian Centre for International Agricultural Research Amendment Act 1992"
"7938","Australian Citizenship Act 1973"
"7939","Australian Citizenship Amendment (Allegiance to Australia) Act 2015"
"7940","Australian Citizenship Amendment (Citizenship Test Review and Other Measures) Act 2009"
"7941","Australian Citizenship Amendment (Citizenship Testing) Act 2007"
"7942","Australian Citizenship Amendment (Defence Families) Act 2012"
"7943","Australian Citizenship Amendment (Intercountry Adoption) Act 2015"
"7944","Australian Citizenship Amendment (Special Residence Requirements) Act 2013"
"7945","Australian Citizenship Amendment Act 1984"
"7946","Australian Citizenship Amendment Act 1986"
"7947","Australian Citizenship Amendment Act 1990"
"7948","Australian Citizenship Amendment Act 1991"
"7949","Australian Citizenship Amendment Act 1993"
"7950","Australian Citizenship Legislation Amendment Act 2002"
"7951","Australian Civilian Corps Amendment Act 2013"
"7952","Australian Coastal Shipping Agreement Act 1956"
"7953","Australian Coastal Shipping Commission Act 1956"
"7954","Australian Coastal Shipping Commission Act 1962"
"7955","Australian Coastal Shipping Commission Act 1964"
"7956","Australian Coastal Shipping Commission Act 1966"
"7957","Australian Coastal Shipping Commission Act 1968"
"7958","Australian Coastal Shipping Commission Act 1969"
"7959","Australian Commission on Advanced Education Act 1971"
"7960","Australian Crime Commission Amendment (National Policing Information) Act 2016"
"7961","Australian Crime Commission Amendment Act 2004"
"7962","Australian Crime Commission Amendment Act 2007"
"7963","Australian Development Assistance Agency Act 1974"
"7964","Australian Dried Fruits Corporation Act 1978"
"7965","Australian Education Amendment Act 2014"
"7966","Australian Education Amendment Act 2017"
"7967","Australian Electoral Office Act 1973"
"7968","Australian Energy Market Amendment (Aemo and Other Measures) Act 2009"
"7969","Australian Energy Market Amendment (Gas Legislation) Act 2007"
"7970","Australian Energy Market Amendment (Minor Amendments) Act 2008"
"7971","Australian Energy Market Amendment (National Energy Retail Law) Act 2011"
"7972","Australian Federal Police (Consequential Amendments) Act 1979"
"7973","Australian Federal Police (Consequential Amendments) Act 1980"
"7974","Australian Federal Police Amendment Act 1980"
"7975","Australian Federal Police Amendment Act 1981"
"7976","Australian Federal Police Amendment Act 1984"
"7977","Australian Federal Police Amendment Act 1985"
"7978","Australian Federal Police Amendment Act 1986"
"7979","Australian Federal Police Amendment Act 1989"
"7980","Australian Federal Police Amendment Act 1996"
"7981","Australian Federal Police and Other Legislation Amendment Act 2004"
"7982","Australian Federal Police Legislation Amendment Act (No. 2) 1989"
"7983","Australian Federal Police Legislation Amendment Act 1989"
"7984","Australian Federal Police Legislation Amendment Act 2000"
"7985","Australian Film and Television School Amendment Act 1976"
"7986","Australian Film Commission Amendment Act 1976"
"7987","Australian Film Commission Amendment Act 1980"
"7988","Australian Film Commission Amendment Act 1988"
"7989","Australian Film Commission Amendment Act 2003"
"7990","Australian Film Development Corporation Act (No. 2) 1970"
"7991","Australian Film Development Corporation Act 1970"
"7992","Australian Government Solicitor (Consequential Amendments) Act 1984"
"7993","Australian Grape and Wine Authority Amendment (Wine Australia) Act 2017"
"7994","Australian Heritage Commission Amendment Act 1976"
"7995","Australian Heritage Commission Amendment Act 1990"
"7996","Australian Heritage Council (Consequential and Transitional Provisions) Act 2003"
"7997","Australian Horticultural Corporation (Transitional Provisions and Consequential Amendments) Act 1987"
"7998","Australian Horticultural Corporation Act 1987"
"7999","Australian Horticultural Corporation Amendment Act 1991"
"8000","Australian Housing Corporation Act 1975"
"8001","Australian Human Rights Commission Amendment (National Children's Commissioner) Act 2012"
"8002","Australian Immunisation Register and Other Legislation Amendment Act 2017"
"8003","Australian Imperial Force Canteens Funds Act 1920"
"8004","Australian Industries Preservation Act 1906"
"8005","Australian Industries Preservation Act 1909"
"8006","Australian Industries Preservation Act 1910"
"8007","Australian Industries Preservation Act 1930"
"8008","Australian Industry Development Corporation Act 1975"
"8009","Australian Industry Development Corporation Amendment Act 1980"
"8010","Australian Industry Development Corporation Amendment Act 1983"
"8011","Australian Industry Development Corporation Amendment Act 1987"
"8012","Australian Industry Development Corporation Amendment Act 1988"
"8013","Australian Industry Development Corporation Amendment Act 1992"
"8014","Australian Institute of Aboriginal and Torres Strait Islander Studies Amendment Act 2016"
"8015","Australian Institute of Aboriginal Studies Act 1964"
"8016","Australian Institute of Anatomy Agreement Act 1931"
"8017","Australian Institute of Anatomy Agreement Act 1933"
"8018","Australian Institute of Health Act 1987"
"8019","Australian Institute of Health Amendment Act 1992"
"8020","Australian Institute of Health and Welfare Amendment Act 2018"
"8021","Australian Institute of Marine Science Act 1970"
"8022","Australian Institute of Marine Science Act 1973"
"8023","Australian Institute of Marine Science Amendment Act 2005"
"8024","Australian Institute of Multicultural Affairs Act 1979"
"8025","Australian Institute of Multicultural Affairs Amendment Act 1985"
"8026","Australian Institute of Multicultural Affairs Repeal Act 1986"
"8027","Australian Institute of Sport (Consequential Provisions) Act 1986"
"8028","Australian Institute of Sport Act 1986"
"8029","Australian Land Transport (Financial Assistance Act 1985"
"8030","Australian Land Transport (Financial Assistance) Amendment Act 1986"
"8031","Australian Land Transport (Financial Assistance) Amendment Act 1987"
"8032","Australian Land Transport Development Amendment Act 1993"
"8033","Australian Law Reform Commission (Repeal, Transitional and Miscellaneous) Act 1996"
"8034","Australian Meat and Live Stock Corporation Act 1977"
"8035","Australian Meat and Live Stock Corporation Amendment Act 1980"
"8036","Australian Meat and Live-stock (Quotas) Amendment Act 1993"
"8037","Australian Meat and Live-stock (Quotas) Amendment Act 1995"
"8038","Australian Meat and Live-stock Corporation Amendment Act 1979"
"8039","Australian Meat and Live-stock Corporation Amendment Act 1982"
"8040","Australian Meat and Live-stock Corporation Amendment Act 1984"
"8041","Australian Meat and Live-stock Corporation Amendment Act 1986"
"8042","Australian Meat and Live-stock Corporation Amendment Act 1990"
"8043","Australian Meat and Live-stock Industry Legislation Amendment Act 1987"
"8044","Australian Meat and Live-stock Industry Policy Council Act 1984"
"8045","Australian Meat and Live-stock Industry Selection Committee Act 1984"
"8046","Australian Meat and Live-stock Research and Development Corporation Act 1985"
"8047","Australian Meat and Liver-stock Corporation Amendment Act 1981"
"8048","Australian National Airlines Act 1945"
"8049","Australian National Airlines Act 1947"
"8050","Australian National Airlines Act 1952"
"8051","Australian National Airlines Act 1956"
"8052","Australian National Airlines Act 1959"
"8053","Australian National Airlines Act 1961"
"8054","Australian National Airlines Act 1970"
"8055","Australian National Airlines Act 1972"
"8056","Australian National Airlines Act 1973"
"8057","Australian National Airlines Amendment Act 1980"
"8058","Australian National Airlines Amendment Act 1984"
"8059","Australian National Airlines Amendment Act 1988"
"8060","Australian National Airlines Commission Equipment Act 1967"
"8061","Australian National Airlines Commission Retention Act 1984"
"8062","Australian National Airlines Repeal Act 1981"
"8063","Australian National Railways Act 1975"
"8064","Australian National Railways Amendment Act 1977"
"8065","Australian National Railways Amendment Act 1978"
"8066","Australian National Railways Amendment Act 1980"
"8067","Australian National Railways Commission Act 1983"
"8068","Australian National Railways Commission Amendment Act 1987"
"8069","Australian National Railways Commission Amendment Act 1988"
"8070","Australian National Training Authority Amendment Act (No. 2) 1993"
"8071","Australian National Training Authority Amendment Act 1993"
"8072","Australian National Training Authority Amendment Act 1999"
"8073","Australian National Training Authority Amendment Act 2003"
"8074","Australian National University Act (No 2) 1947"
"8075","Australian National University Act 1946"
"8076","Australian National University Act 1947"
"8077","Australian National University Act 1960"
"8078","Australian National University Act 1963"
"8079","Australian National University Act 1965"
"8080","Australian National University Act 1967"
"8081","Australian National University Act 1971"
"8082","Australian National University Act 1973"
"8083","Australian National University Act 1975"
"8084","Australian National University Amendment Act (No. 2) 1981"
"8085","Australian National University Amendment Act 1979"
"8086","Australian National University Amendment Act 1981"
"8087","Australian National University Amendment Act 1984"
"8088","Australian National University Amendment Act 1986"
"8089","Australian National University Amendment Act 1987"
"8090","Australian Notes Act 1910"
"8091","Australian Notes Act 1911"
"8092","Australian Notes Act 1914"
"8093","Australian Nuclear Science and Technology Organisation Amendment Act 1992"
"8094","Australian Nuclear Science and Technology Organisation Amendment Act 2006"
"8095","Australian Nuclear Science and Technology Organisation Amendment Act 2017"
"8096","Australian Overseas Projects Corporation Act 1978"
"8097","Australian Participants in British Nuclear Tests (Treatment) (Consequential Amendments and Transitional Provisions) Act 2006"
"8098","Australian Postal Corporation Amendment (Quarantine Inspection and Other Measures) Act 2007"
"8099","Australian Postal Corporation Amendment Act 1994"
"8100","Australian Protective Service Amendment Act 2002"
"8101","Australian Protective Service Amendment Act 2003"
"8102","Australian Prudential Regulation Authority Amendment Act 2003"
"8103","Australian Radiation Protection and Nuclear Safety (Consequential Amendments) Act 1998"
"8104","Australian Radiation Protection and Nuclear Safety (Licence Charges) Amendment Act 2002"
"8105","Australian Radiation Protection and Nuclear Safety Amendment Act 2015"
"8106","Australian Research Council Amendment Act (No. 1) 2011"
"8107","Australian Research Council Amendment Act 2006"
"8108","Australian Research Council Amendment Act 2008"
"8109","Australian Research Council Amendment Act 2010"
"8110","Australian Research Council Amendment Act 2012"
"8111","Australian Research Council Amendment Act 2014"
"8112","Australian Research Council Amendment Act 2018"
"8113","Australian River Co. Limited Act 2015"
"8114","Australian Rural Bank Act 1977"
"8115","Australian Science and Technology Council Act 1978"
"8116","Australian Science, Technology and Engineering Council Repeal Act 1998"
"8117","Australian Securities and Investments Commission Amendment (Audit Inspection) Act 2007"
"8118","Australian Securities Commission Act 1989"
"8119","Australian Securities Commission Amendment Act 1990"
"8120","Australian Security Intelligence Organisation Amendment Act 2004"
"8121","Australian Security Intelligence Organisation Legislation Amendment (Terrorism) Act 2003"
"8122","Australian Security Intelligence Organisation Legislation Amendment Act 1999"
"8123","Australian Security Intelligence Organization Act 1956"
"8124","Australian Security Intelligence Organization Act 1976"
"8125","Australian Security Intelligence Organization Act 1979"
"8126","Australian Security Intelligence Organization Amendment Act 1979"
"8127","Australian Security Intelligence Organization Amendment Act 1986"
"8128","Australian Security Intelligence Organization Amendment Act 1988"
"8129","Australian Shipping Commission (Additional Capital) Act 1985"
"8130","Australian Shipping Commission Act 1974"
"8131","Australian Shipping Commission Amendment Act 1977"
"8132","Australian Shipping Commission Amendment Act 1980"
"8133","Australian Shipping Commission Amendment Act 1983"
"8134","Australian Small Business and Family Enterprise Ombudsman (Consequential and Transitional Provisions) Act 2015"
"8135","Australian Solders' Repatriation Act 1930"
"8136","Australian Solders' Repatriation Act 1934"
"8137","Australian Solders' Repatriation Act 1935"
"8138","Australian Solders' Repatriation Act 1937"
"8139","Australian Soldier' Repatriation Act 1949"
"8140","Australian Soldiers' Repatriation Act (No 2) 1937"
"8141","Australian Soldiers' Repatriation Act (No 2) 1940"
"8142","Australian Soldiers' Repatriation Act (No 2) 1947"
"8143","Australian Soldiers' Repatriation Act (No 3) 1937"
"8144","Australian Soldiers' Repatriation Act 1917"
"8145","Australian Soldiers' Repatriation Act 1918"
"8146","Australian Soldiers' Repatriation Act 1920"
"8147","Australian Soldiers' Repatriation Act 1921"
"8148","Australian Soldiers' Repatriation Act 1922"
"8149","Australian Soldiers' Repatriation Act 1929"
"8150","Australian Soldiers' Repatriation Act 1936"
"8151","Australian Soldiers' Repatriation Act 1938"
"8152","Australian Soldiers' Repatriation Act 1940"
"8153","Australian Soldiers' Repatriation Act 1941"
"8154","Australian Soldiers' Repatriation Act 1943"
"8155","Australian Soldiers' Repatriation Act 1946"
"8156","Australian Soldiers' Repatriation Act 1947"
