"ACT_NO","YEAR","ACT_NAME_ID"
"24","1977","517"
"137","1974","7963"
"193","1978","7964"
"68","2013","1818"
"67","2013","1817"
"120","2014","7965"
"78","2017","7966"
"87","1973","7967"
"99","2004","1206"
"17","2009","7968"
"45","2007","7969"
"60","2008","7970"
"119","2011","7971"
"155","1979","7972"
"70","1980","7973"
"58","1979","116"
"69","1980","7974"
"22","1981","7975"
"117","1984","7976"
"121","1985","7977"
"35","1986","7978"
"147","1989","7979"
"27","1996","7980"
"64","2004","7981"
"153","1989","7982"
"71","1989","7983"
"9","2000","7984"
"110","1976","7985"
"6","1975","266"
"107","1976","7986"
"71","1980","7987"
"74","1988","7988"
"59","2003","7989"
"123","1970","7990"
"21","1970","7991"
"10","1984","7992"
"122","2017","7993"
"57","1975","401"
"135","1976","7994"
"17","1991","7995"
"86","2003","7996"
"85","2003","1108"
"165","1987","7997"
"164","1987","7998"
"42","1991","7999"
"25","1975","8000"
"89","2012","8001"
"139","2015","2018"
"138","2015","2017"
"81","2017","8002"
"3","1920","8003"
"3","1920","8003"
"9","1906","8004"
"9","1906","8004"
"26","1909","8005"
"26","1909","8005"
"29","1910","8006"
"29","1910","8006"
"7","1930","8007"
"7","1930","8007"
"15","1970","465"
"4","1975","8008"
"121","1980","8009"
"122","1983","8010"
"11","1987","8011"
"125","1988","8012"
"169","1992","8013"
"52","2010","1561"
"149","1989","610"
"6","2016","8014"
"56","1964","8015"
"44","1931","8016"
"44","1931","8016"
"12","1933","8017"
"12","1933","8017"
"41","1987","8018"
"16","1992","8019"
"105","2018","8020"
"19","1970","8021"
"55","1972","335"
"61","1973","8022"
"54","2005","8023"
"154","1979","8024"
"16","1985","8025"
"161","1986","8026"
"104","1986","8027"
"103","1986","8028"
"69","2013","1834"
"59","1985","8029"
"162","1986","8030"
"94","1987","8031"
"86","1993","8032"
"38","1996","8033"
"37","1996","117"
"78","1990","738"
"67","1977","8034"
"167","1980","8035"
"117","1990","15"
"75","1993","8036"
"68","1995","8037"
"76","1979","8038"
"46","1982","8039"
"57","1984","8040"
"77","1986","8041"
"113","1990","8042"
"207","1997","14"
"206","1997","13"
"155","1987","8043"
"58","1984","8044"
"59","1984","8045"
"13","1985","1174"
"12","1985","8046"
"150","1981","8047"
"31","1945","8048"
"31","1945","8048"
"90","1947","8049"
"90","1947","8049"
"102","1952","8050"
"105","1956","8051"
"3","1959","8052"
"71","1961","8053"
"55","1970","8054"
"130","1972","8055"
"92","1973","8056"
"28","1980","8057"
"68","1984","8058"
"1","1988","8059"
"49","1967","8060"
"67","1984","8061"
"78","1981","8062"
"90","1990","268"
"134","2010","1639"
"26","1975","8063"
"38","1977","8064"
"9","1978","8065"
"38","1980","8066"
"141","1983","740"
"140","1983","8067"
"100","1987","8068"
"122","1988","8069"
"96","1997","739"
"99","2011","1612"
"203","1992","336"
"111","1993","8070"
"4","1993","8071"
"135","1999","8072"
"98","2003","8073"
"56","1947","8074"
"56","1947","8074"
"22","1946","8075"
"22","1946","8075"
"21","1947","8076"
"21","1947","8076"
"3","1960","8077"
"9","1963","8078"
"108","1965","8079"
"65","1967","8080"
"1","1971","8081"
"96","1973","8082"
"94","1975","8083"
"131","1991","337"
"166","1981","8084"
"190","1979","8085"
"106","1981","8086"
"95","1984","8087"
"135","1986","8088"
"128","1987","8089"
"11","1910","8090"
"11","1910","8090"
"21","1911","8091"
"21","1911","8091"
"23","1914","8092"
"4","1987","339"
"3","1987","338"
"83","1992","8093"
"145","2006","8094"
"109","2017","8095"
"122","2008","1475"
"83","2016","2078"
"105","1978","8096"
"136","2006","8097"
"135","2006","1397"
"6","2005","1242"
"7","2005","1297"
"5","2005","1241"
"64","1989","269"
"156","2007","8098"
"142","1994","8099"
"7","1987","119"
"55","2002","8100"
"128","2003","8101"
"50","1998","852"
"42","2003","8102"
"135","1998","8103"
"134","1998","564"
"75","2002","8104"
"133","1998","563"
"125","2015","8105"
"152","2011","1738"
"151","2011","1654"
"9","2001","341"
"8","2001","340"
"30","2011","8106"
"87","2006","8107"
"107","2008","8108"
"49","2010","8109"
"40","2012","8110"
"1","2014","8111"
"54","2018","8112"
"27","2015","8113"
"156","1977","8114"
"81","1978","8115"
"42","1998","8116"
"51","2001","853"
"1","2007","8117"
"90","1989","8118"
"41","1990","8119"
"141","2004","8120"
"77","2003","8121"
"161","1999","8122"
"113","1956","8123"
"2","1976","8124"
"113","1979","8125"
"182","1979","8126"
"122","1986","8127"
"137","1988","8128"
"57","1985","8129"
"83","1974","8130"
"153","1977","8131"
"39","1980","8132"
"127","1983","8133"
"124","2015","8134"
"123","2015","2033"
"74","1930","8135"
"74","1930","8135"
"32","1934","8136"
"32","1934","8136"
"58","1935","8137"
"58","1935","8137"
"12","1937","8138"
"12","1937","8138"
"38","1949","8139"
"38","1949","8139"
"24","1937","8140"
"24","1937","8140"
"96","1940","8141"
"96","1940","8141"
"74","1947","8142"
"74","1947","8142"
"42","1937","8143"
"42","1937","8143"
"37","1917","8144"
"37","1917","8144"
"15","1918","8145"
"15","1918","8145"
"6","1920","8146"
"6","1920","8146"
"34","1921","8147"
"34","1921","8147"
"23","1922","8148"
"23","1922","8148"
"14","1929","8149"
"14","1929","8149"
"67","1936","8150"
"67","1936","8150"
"55","1938","8151"
"55","1938","8151"
"37","1940","8152"
"37","1940","8152"
"49","1941","8153"
"49","1941","8153"
"22","1943","8154"
"22","1943","8154"
"49","1946","8155"
"49","1946","8155"
"29","1947","8156"
"29","1947","8156"
"39","1948","8157"
"39","1948","8157"
"34","1950","8158"
"34","1950","8158"
"7","1916","8159"
"27","1994","8160"
"7","2006","8161"
"6","2006","8162"
"113","2009","8163"
"126","2013","8164"
"121","2014","8165"
"77","1985","8166"
"12","1989","270"
"106","1999","8167"
"40","2005","8168"
"18","1991","271"
"108","1992","8169"
"42","1994","8170"
"20","1996","8171"
"5","1999","8172"
"24","2004","8173"
"6","1987","8174"
"124","2005","1271"
"26","2007","8175"
"171","2007","8176"
"91","2006","8177"
"54","1989","8178"
"137","1987","8179"
"27","1967","8180"
"82","1974","8181"
"136","1987","627"
"27","1981","8182"
"148","1999","8183"
"187","1985","519"
"186","1985","518"
"127","1994","8184"
"56","2006","1298"
"55","2011","1604"
"112","2014","8185"
"56","2011","8186"
"54","2011","1603"
"111","2014","8187"
"30","1959","8188"
"28","1962","8189"
"63","1965","8190"
"35","1967","8191"
"129","1968","8192"
"117","1971","8193"
"18","1925","8194"
"18","1925","8194"
"12","1952","8195"
"85","1962","8196"
"27","1975","8197"
"104","1980","1084"
"128","2014","8198"
"161","1980","16"
"92","2007","8199"
"60","1986","8200"
"144","1989","8201"
"137","1992","8202"
"93","1993","8203"
"98","2010","8204"
"103","1970","8205"
"108","1991","8206"
"97","1991","8207"
"107","1991","8208"
"12","1993","8209"
"63","1993","8210"
"47","2000","8211"
"38","1957","8212"
"76","2014","8213"
"134","2005","1282"
"51","1998","854"
"12","2005","8214"
"14","2000","8215"
"52","1998","855"
"13","2005","8216"
"28","1977","8217"
"114","1984","8218"
"8","1984","8219"
"106","1984","8220"
"33","1985","8221"
"101","1994","8222"
"93","2009","1488"
"38","2011","1638"
"1","2011","2290"
"54","1988","741"
"87","1993","4251"
"97","1999","4252"
"73","1992","8223"
"131","2007","2291"
"86","2008","2292"
"26","2009","2293"
"87","2008","2297"
"191","2012","2298"
"30","1997","4253"
"95","1998","2295"
"48","2000","2296"
"143","2002","2294"
"149","2004","2299"
"9","2004","1214"
"8","2004","1213"
"41","2010","2300"
"14","2010","2301"
"30","2007","2304"
"180","2011","2305"
"165","2015","2306"
"50","2013","2307"
"116","2012","1725"
"97","2006","2302"
"136","2018","2303"
"21","1998","17"
"38","1998","18"
"141","1982","7228"
"142","1982","7229"
"102","1984","4254"
"103","1984","4255"
"171","1985","4256"
"113","1986","4257"
"63","1987","4258"
"110","1983","4259"
"210","1991","856"
"14","1910","4260"
"14","1910","4260"
"99","1995","4266"
"69","1994","858"
"7","1959","859"
"193","1973","2310"
"14","1945","4261"
"14","1945","4261"
"57","1947","4262"
"57","1947","4262"
"13","1953","4263"
"6","1959","857"
"127","1965","4264"
"84","1967","4265"
"116","1973","2308"
"132","1974","2309"
"125","2011","2311"
"90","2013","2312"
"129","2015","2313"
"166","1986","2314"
"129","1989","2315"
"193","1992","2316"
"128","1965","4288"
"12","1997","122"
"158","2001","2319"
"61","2002","2320"
"81","2004","2321"
"43","2007","2322"
"13","1997","123"
"75","1967","4290"
"37","1924","4267"
"37","1924","4267"
"3","1927","4268"
"3","1927","4268"
"39","1928","4269"
"39","1928","4269"
"28","1929","4270"
"28","1929","4270"
"17","1930","4271"
"17","1930","4271"
"31","1932","4272"
"31","1932","4272"
"66","1933","4273"
"66","1933","4273"
"42","1945","4274"
"42","1945","4274"
"43","1946","4275"
"43","1946","4275"
"83","1954","4276"
"13","1958","4277"
"49","1959","4278"
"33","1966","121"
"121","1968","4279"
"122","1970","4280"
"118","2018","2317"
"161","1976","4281"
"12","1980","4282"
"21","1985","4283"
"119","1987","4284"
"9","1992","4285"
"11","1993","4286"
"11","1997","4287"
"20","2005","2318"
"33","2006","2326"
"44","2007","2327"
"34","2006","2328"
"57","2007","2329"
"44","1996","4289"
"131","2002","2323"
"80","2004","2324"
"106","2010","2325"
"143","1974","4291"
"2","1972","4292"
"25","1985","2330"
"168","1980","8224"
"169","1980","4293"
"60","1983","4294"
"21","1986","4295"
"25","1984","4297"
"78","1985","4298"
"151","1987","4299"
"26","1984","8225"
"152","1987","8226"
"24","1984","8227"
"79","1985","8228"
"153","1987","8229"
"167","1984","742"
"73","1932","4301"
"73","1932","4301"
"62","1961","4300"
"29","1977","7230"
"155","1977","4302"
"49","1981","4303"
"140","1990","4304"
"70","1995","4305"
"208","1997","4306"
"85","1947","8230"
"85","1947","8230"
"7","1901","4307"
"7","1901","4307"
"23","1912","4308"
"23","1912","4308"
"31","1918","4309"
"31","1918","4309"
"7","1923","4310"
"7","1923","4310"
"38","1928","4311"
"38","1928","4311"
"20","1947","4312"
"20","1947","4312"
"40","1951","4313"
"11","1957","4314"
"23","1958","4315"
"19","1968","4316"
"107","1968","4318"
"8","1914","4319"
"23","1941","4320"
"23","1941","4320"
"27","1909","860"
"27","1909","860"
"24","1912","4321"
"24","1912","4321"
"61","1932","4322"
"61","1932","4322"
"74","1936","4323"
"74","1936","4323"
"10","1958","4324"
"4","1971","2331"
"146","1986","2332"
"139","1984","19"
"28","2016","2333"
"62","2015","2336"
"61","2015","2334"
"34","2017","2335"
"88","2018","2337"
"49","1942","4325"
"49","1942","4325"
"95","1963","20"
"83","1969","7231"
"58","1970","4326"
"40","1973","4327"
"5","1975","4328"
"126","2001","2340"
"103","2005","2339"
"160","1999","2338"
"64","2002","2341"
"34","1912","4330"
"34","1912","4330"
"134","1985","4337"
"108","1978","4334"
"76","1983","4335"
"110","1984","4336"
"79","1979","4343"
"132","1982","4344"
"127","1986","629"
"109","1978","4346"
"69","1979","4347"
"56","1991","630"
"208","1978","4348"
"182","1985","4350"
"10","1985","4349"
"113","1984","631"
"71","1979","4351"
"33","1980","4352"
"10","1978","4353"
"155","1978","4354"
"112","1984","4355"
"83","1994","632"
"126","1983","4356"
"78","1979","8231"
"77","1983","8232"
"20","1985","8233"
"154","1978","8234"
"133","1985","7232"
"18","1981","8235"
"72","1979","4368"
"47","1980","8236"
"172","1989","634"
"7","1978","8237"
"31","1980","8238"
"17","1981","8239"
"102","1981","635"
"46","1980","8240"
"10","1983","8241"
"146","1983","8242"
"70","1979","8243"
"32","1980","8244"
"128","1986","8245"
"48","1980","8246"
"69","1989","636"
"145","1982","8247"
"76","1985","8248"
"7","1994","8249"
"14","1999","8250"
"125","1983","8251"
"11","1983","8252"
"103","1981","8253"
"69","1990","8254"
"78","1983","8255"
"111","1984","8256"
"66","1984","8257"
"21","1982","4332"
"119","1986","4341"
"145","1988","4342"
"37","1986","4338"
"54","1987","4339"
"28","1988","4340"
"137","1990","4365"
"42","1990","4360"
"117","1991","4361"
"105","1993","4362"
"160","1995","4363"
"105","1997","4364"
"31","1924","8258"
"31","1924","8258"
"75","1950","4369"
"75","1950","4369"
"103","1962","21"
"122","1965","4370"
"48","1967","4371"
"148","1977","4372"
"32","1947","4373"
"32","1947","4373"
"41","1922","4374"
"41","1922","4374"
"103","1990","2359"
"142","1988","4406"
"147","1988","4407"
"183","1987","4409"
"68","1987","8259"
"56","1988","2382"
"31","1989","4408"
"143","1988","4410"
"41","1951","4375"
"82","1954","4376"
"80","1987","2346"
"7","1991","2348"
"183","1991","2349"
"184","1987","2345"
"134","1987","2347"
"79","1987","2342"
"102","1990","2343"
"158","1991","2344"
"22","2015","2350"
"67","1985","2356"
"65","1956","4392"
"121","1964","4393"
"120","1965","4394"
"31","1969","4395"
"72","1971","4396"
"92","1956","4397"
"33","1956","4377"
"36","1960","4378"
"32","1961","4379"
"96","1962","4380"
"82","1963","4381"
"67","1964","4382"
"38","1965","4383"
"57","1966","4384"
"47","1967","4385"
"69","1968","4386"
"21","1969","4387"
"8","1971","4388"
"49","1972","4389"
"50","1973","4390"
"55","1974","4391"
"37","1983","4403"
"187","1976","4401"
"210","1978","4402"
"89","1976","4398"
"160","1977","4399"
"52","1978","4400"
"143","1980","2351"
"113","1981","2352"
"154","1982","2353"
"163","1984","2354"
"66","1985","2355"
"191","1985","2357"
"2","1986","2358"
"34","1956","4404"
"120","1964","4405"
"113","2017","2057"
"29","2013","2368"
"36","2011","2370"
"51","2013","2369"
"68","2007","2371"
"114","2008","2372"
"14","2016","2373"
"11","2018","2374"
"158","2008","2377"
"128","2006","2375"
"94","2010","2376"
"95","2018","2378"
"127","2015","2379"
"73","2016","2380"
"126","2002","2365"
"4","2003","2366"
"127","2006","2367"
"92","2001","2363"
"120","2002","2364"
"146","1988","2360"
"23","2001","2361"
"28","2007","2362"
"171","1992","4416"
"105","1992","274"
"110","1992","273"
"43","2005","8260"
"153","2006","2389"
"108","2000","8261"
"88","2012","8262"
"83","2012","8263"
"129","2006","8264"
"90","1999","4415"
"34","2012","8265"
"177","2011","8266"
"71","2006","8267"
"197","1999","2387"
"2","1993","4412"
"180","1997","4413"
"122","1999","4414"
"198","1999","2386"
"1","1993","4411"
"139","1995","2383"
"115","1997","2384"
"172","2000","2385"
"143","1997","8268"
"119","1964","8269"
"148","1973","4417"
"168","1981","8270"
"188","1976","8271"
"94","1977","8272"
"50","1978","8273"
"114","1981","8274"
"155","1982","8275"
"58","1983","8276"
"68","1985","8277"
"55","2016","2390"
"209","1997","4418"
"210","1997","4419"
"7","1986","8278"
"6","1986","361"
"132","1990","4420"
"88","2016","2089"
"87","2016","2088"
"1","2017","2393"
"112","2005","1284"
"113","2005","1283"
"153","2007","8279"
"42","2012","2392"
"67","2010","1549"
"1","2015","2394"
"92","1985","363"
"172","2011","1658"
"128","2011","1659"
"127","2011","1660"
"126","2011","1657"
"112","2015","2395"
"111","2015","2030"
"21","2016","2031"
"20","1920","4421"
"20","1920","4421"
"129","1965","4424"
"42","1965","4422"
"34","1972","4423"
"29","1941","4425"
"29","1941","4425"
"104","1967","4426"
"114","1970","4427"
"95","1975","4428"
"191","1979","4429"
"96","1984","4430"
"136","1986","4431"
"127","1987","4432"
"34","1974","743"
"35","2006","1304"
"83","1959","4436"
"163","1979","4437"
"2","1924","4433"
"2","1924","4433"
"92","1963","4434"
"17","1968","4435"
"108","1968","861"
"41","1926","4438"
"41","1926","4438"
"16","1929","4439"
"16","1929","4439"
"56","1935","4440"
"56","1935","4440"
"20","1938","4441"
"20","1938","4441"
"95","1952","4442"
"90","1963","4443"
"130","1965","4444"
"73","1966","4445"
"40","1926","4446"
"40","1926","4446"
"47","1930","4447"
"47","1930","4447"
"9","1933","4448"
"9","1933","4448"
"4","1935","4449"
"4","1935","4449"
"28","1938","4450"
"28","1938","4450"
"94","1952","4451"
"8","1953","4452"
"64","1956","4453"
"84","1959","4454"
"89","1963","4455"
"37","1968","4456"
"29","1970","4457"
"161","1979","4458"
"18","1982","4459"
"149","1984","4460"
"162","1979","4461"
"150","1984","4462"
"160","1979","4463"
"148","1984","4464"
"19","1982","8280"
"82","1959","8281"
"81","1959","8282"
"198","1973","8283"
"73","1939","4469"
"73","1939","4469"
"121","1975","402"
"67","2009","1496"
"101","2011","1613"
"102","2011","2396"
"119","2014","2397"
"123","2010","1628"
"18","1935","4470"
"18","1935","4470"
"160","1991","744"
"123","1997","4471"
"64","1988","8284"
"188","1991","2398"
"211","1997","8285"
"212","1997","8286"
"143","1990","8287"
"71","1960","8288"
"6","1960","8289"
"50","1961","8290"
"12","1964","8291"
"14","1924","8292"
"14","1924","8292"
"142","1990","8293"
"47","1996","8294"
"74","1995","8295"
"139","1990","8296"
"49","1961","8297"
"7","1960","8298"
"8","1960","8299"
"48","1961","8300"
"11","1964","8301"
"125","1990","8302"
"73","1995","8303"
"48","1996","8304"
"213","1997","8305"
"57","1961","4483"
"114","1964","4484"
"38","1956","4472"
"64","1958","4473"
"43","1959","4474"
"33","1961","4475"
"48","1964","4476"
"26","1965","4477"
"80","1966","4478"
"64","1969","4479"
"68","1970","4480"
"7","1971","4481"
"102","1973","4482"
"15","1905","863"
"15","1905","863"
"33","1920","2399"
"33","1920","2399"
"18","1930","2400"
"18","1930","2400"
"17","1938","2401"
"17","1938","2401"
"74","1946","2402"
"74","1946","2402"
"34","1949","2403"
"34","1949","2403"
"177","1981","4487"
"15","1977","2404"
"48","1981","4485"
"195","1985","4486"
"30","2000","2405"
"10","2006","2406"
"58","1996","8306"
"96","2013","2408"
"100","2013","2407"
"22","1998","864"
"32","1945","520"
"32","1945","520"
"30","1993","4488"
"124","2002","2409"
"26","1994","521"
"9","1998","4489"
"145","1986","7233"
"77","1998","4490"
"76","1998","2410"
"35","1969","4491"
"55","1984","4492"
"38","1918","4493"
"38","1918","4493"
"121","1972","436"
"158","1985","4494"
"80","1996","4495"
"13","1998","4496"
"196","1997","4498"
"195","1997","4497"
"8","1941","4499"
"8","1941","4499"
"5","1942","4500"
"5","1942","4500"
"10","1945","4501"
"10","1945","4501"
"124","1989","437"
"88","2011","2415"
"3","1988","7234"
"132","1988","4502"
"65","2010","1553"
"53","2006","8307"
"146","2006","8308"
"84","1997","4508"
"151","1992","4507"
"138","1990","4503"
"13","1992","4504"
"39","1995","4505"
"120","1998","4506"
"49","2000","2411"
"75","2001","2412"
"112","1993","4509"
"51","1975","4510"
"100","1963","1175"
"102","1957","4518"
"41","1958","745"
"9","1959","4511"
"21","1963","4512"
"131","1965","4513"
"120","1984","4514"
"87","1949","4515"
"87","1949","4515"
"69","1958","2416"
"118","1976","2417"
"107","1981","2418"
"30","1983","4516"
"174","1980","4517"
"28","1989","124"
"120","1975","4521"
"41","1973","4520"
"22","1969","4522"
"38","1937","4523"
"38","1937","4523"
"22","1938","4524"
"22","1938","4524"
"2","1959","748"
"38","1962","4528"
"54","1970","4529"
"126","1976","4530"
