"ID","ACT_NO","YEAR","DATE","ACT_NAME_ID"
"C2018C00490","6","1901","2018-12-12","1144"
"C2004A03078","39","1985","1985-05-29","2522"
"C2004A03251","10","1986","1986-05-13","2523"
"C2014C00184","196","2012","2014-06-04","2524"
"C2006A00119","119","2006","2006-11-04","2525"
"C2016A00077","77","2016","2016-11-23","2526"
"C2004A00599","7","2000","2000-03-07","2527"
"C2004A01148","62","2003","2003-06-30","2528"
"C2004A01368","133","2004","2004-12-09","2529"
"C2015A00004","4","2015","2015-02-25","2530"
"C2004A00679","84","2000","2000-06-30","2531"
"C2013A00032","32","2013","2013-03-30","2532"
"C2013A00139","139","2013","2013-12-13","2533"
"C2011A00123","123","2011","2011-10-17","2534"
"C2012A00205","205","2012","2012-12-13","2535"
"C2012A00206","206","2012","2012-12-13","2536"
"C2011A00124","124","2011","2011-10-17","2537"
"C2013A00095","95","2013","2013-06-28","2538"
"C2017A00119","119","2017","2017-10-30","2539"
"C2015A00042","42","2015","2015-05-20","2540"
"C2009A00097","97","2009","2009-10-02","2541"
"C2008A00127","127","2008","2008-11-27","2542"
"C2015A00073","73","2015","2015-06-25","2543"
"C2015A00136","136","2015","2015-11-11","2544"
"C2018A00131","131","2018","2018-10-25","2545"
"C2018A00127","127","2018","2018-10-19","2546"
"C2009A00034","34","2009","2009-05-22","2547"
"C2011A00063","63","2011","2011-06-29","2548"
"C2005A00105","105","2005","2005-08-24","2549"
"C2015A00141","141","2015","2015-11-12","2550"
"C2006A00076","76","2006","2006-06-26","2551"
"C2018A00089","89","2018","2018-08-31","2552"
"C2014A00124","124","2014","2014-12-04","2553"
"C2014A00113","113","2014","2014-10-21","2554"
"C2012A00172","172","2012","2012-12-04","2555"
"C2012A00152","152","2012","2012-11-13","2556"
"C2013A00033","33","2013","2013-03-30","2557"
"C2012C00920","1","2012","2012-12-19","2558"
"C2018A00112","112","2018","2018-09-25","2559"
"C2018A00151","151","2018","2018-12-10","2560"
"C2012A00037","37","2012","2012-04-15","2561"
"C2011A00078","78","2011","2011-07-25","2562"
"C2017A00120","120","2017","2017-10-30","2563"
"C2012A00146","146","2012","2012-11-06","2564"
"C2008A00074","74","2008","2008-07-12","2565"
"C2004A01365","130","2004","2004-11-26","2566"
"C2015C00044","52","2013","2015-03-05","2567"
"C2004C01213","161","2001",,"2568"
"C2012A00120","120","2012","2012-09-12","1677"
"C2008A00123","123","2008","2008-11-25","1427"
"C2004A00614","22","2000","2000-04-03","1176"
"C2004C01313","84","2002",,"2569"
"C2009C00317","32","2003","2009-07-14","1177"
"C2017C00299","54","1986","2017-09-20","28"
"C2004A01267","32","2004","2004-04-20","2570"
"C2016A00030","30","2016","2016-03-23","2571"
"C2004A00861","94","2001","2001-07-20","2572"
"C2013C00130","107","1999","2013-04-03","752"
"C2016C00755","20","1991","2016-07-07","442"
"C2004A00701","109","2000","2000-08-03","2573"
"C2005A00049","49","2005","2005-04-01","2574"
"C2010C00307","100","1973","2010-04-23","160"
"C2018C00444","20","1903","2018-11-12","2575"
"C2004A02555","178","1981","1981-12-08","2576"
"C2005A00026","26","2005","2005-03-21","2577"
"C2018A00158","158","2018","2018-12-10","2578"
"C2016C00811","152","1982","2016-07-14","312"
"C2017C00395","16","1955","2017-12-09","161"
"C2017C00344","14","1991","2017-10-18","313"
"C2006A00137","137","2006","2006-11-30","2579"
"C2007A00081","81","2007","2007-06-21","2580"
"C2018C00460","81","1973","2018-11-22","314"
"C2004A00163","105","1974","1974-11-28","2581"
"C2016C00054","34","1976","2016-01-20","2582"
"C2014A00022","22","2014","2014-04-09","2583"
"C2018C00461","31","1948","2018-11-23","1104"
"C2004C00481","87","1961",,"2584"
"C2014C00579","91","1967","2014-08-13","2585"
"C2004C00460","74","1971",,"2586"
"C2004A00007","85","1973","1973-06-19","2587"
"C2004C00462","68","1960",,"319"
"C2017C00343","27","2008","2017-10-17","1439"
"C2008A00028","28","2008","2008-06-23","2588"
"C2016C00809","101","1987","2016-07-14","1407"
"C2006A00045","45","2006","2006-05-22","2589"
"C2017A00117","117","2017","2017-10-30","2590"
"C2004A04382","91","1992","1992-06-30","2591"
"C2004C01240","116","1999",,"2592"
"C2004A01220","135","2003","2003-12-17","2593"
"C2008C00443","159","2006","2008-07-31","2594"
"C2008A00006","6","2008","2008-03-20","2595"
"C2011A00183","183","2011","2011-12-06","2596"
"C2005A00121","121","2005","2005-10-06","2597"
"C2005A00142","142","2005","2005-12-14","2598"
"C2009A00046","46","2009","2009-06-24","2599"
"C2010A00095","95","2010","2010-07-05","2600"
"C2004A00711","119","2000","2000-09-12","2601"
"C2006A00003","3","2006","2006-03-01","2602"
"C2004C01241","141","2001",,"2603"
"C2004C01249","10","2001",,"2604"
"C2015A00164","164","2015","2015-12-02","2605"
"C2004A00705","113","2000","2000-09-05","2606"
"C2017A00125","125","2017","2017-11-30","2607"
"C2015A00046","46","2015","2015-05-20","2608"
"C2011A00019","19","2011","2011-04-12","2609"
"C2015A00120","120","2015","2015-09-10","2610"
"C2014A00095","95","2014","2014-08-08","2611"
"C2015A00106","106","2015","2015-06-30","2612"
"C2009A00018","18","2009","2009-03-26","2613"
"C2016C00807","60","1969","2016-07-14","322"
"C2018C00451","11","2001","2018-11-14","321"
"C2004A00673","77","2000","2000-06-30","2614"
"C2004A00974","46","2002","2002-06-29","2615"
"C2016C01073","98","1978","2016-11-11","525"
"C2016C01071","16","1967","2016-11-10","526"
"C2018C00187","113","1983","2018-05-25","164"
"C2018C00125","135","1992","2018-04-19","165"
"C2004A01003","62","2002","2002-07-03","2616"
"C2005A00019","19","2005","2005-03-01","2617"
"C2011C00175","70","2009","2011-04-04","2618"
"C2018C00146","129","1986","2018-05-07","443"
"C2004A00963","28","2002","2002-04-05","2619"
"C2017A00036","36","2017","2017-05-19","2620"
"C2016C00370","37","2013","2016-04-27","1827"
"C2013A00086","86","2013","2013-06-28","2621"
"C2017A00021","21","2017","2017-04-04","2104"
"C2016C00771","88","2006","2016-07-08","1267"
"C2006A00089","89","2006","2006-06-30","2622"
"C2010A00046","46","2010","2010-05-18","2623"
"C2008C00386","1","1982","2008-07-23","166"
"C2004A04798","125","1994","1994-10-18","2624"
"C2018C00328","110","2013","2018-08-09","1819"
"C2017A00031","31","2017","2017-04-12","2625"
"C2018A00116","116","2018","2018-09-25","2626"
"C2004A05033","13","1996","1996-06-14","2627"
"C2017A00088","88","2017","2017-08-23","2628"
"C2004A05164","66","1997","1997-05-30","2629"
"C2010C00140","142","2008","2010-03-04","2630"
"C2015A00154","154","2015","2015-11-26","2631"
"C2017A00083","83","2017","2017-08-16","2632"
"C2016C00773","18","1997","2016-07-11","346"
"C2017C00301","11","2012","2017-09-20","1717"
"C2018C00210","164","2000","2018-06-19","343"
"C2004A01038","101","2002","2002-11-10","2633"
"C2005A00157","157","2005","2005-12-19","2634"
"C2014A00002","2","2014","2014-02-28","2635"
"C2017A00097","97","2017","2017-09-14","2636"
"C2015C00032","106","2011","2015-02-12","2637"
"C2010A00010","10","2010","2010-03-03","2638"
"C2015A00171","171","2015","2015-12-11","2639"
"C2004A00759","166","2000","2000-12-21","345"
"C2006A00143","143","2006","2006-12-06","2640"
"C2006A00144","144","2006","2006-12-06","2641"
"C2007A00070","70","2007","2007-05-28","2642"
"C2011A00011","11","2011","2011-04-08","2643"
"C2014C00181","9","2012","2014-06-03","2644"
"C2004A00760","167","2000","2000-12-21","2645"
"C2004A01173","89","2003","2003-09-23","2646"
"C2012C00528","105","2011","2012-07-06","2647"
"C2015A00172","172","2015","2015-12-11","2648"
"C2012A00010","10","2012","2012-03-20","2649"
"C2004A04669","114","1993","1993-12-24","2650"
"C2004A05072","41","1996","1996-10-09","2651"
"C2017A00098","98","2017","2017-09-14","2652"
"C2004A00923","147","2001","2001-10-01","2653"
"C2014C00020","116","2002","2014-01-03","1095"
"C2004A01052","115","2002","2002-12-02","1096"
"C2017A00099","99","2017","2017-09-14","2654"
"C2004A01311","78","2004","2004-06-23","2655"
"C2004A00347","94","1998","1998-07-17","2656"
"C2004C01400","134","1999",,"2657"
"C2004A00802","34","2001","2001-04-28","2658"
"C2008C00455","65","2006","2008-07-31","2659"
"C2011A00029","29","2011","2011-05-25","2660"
"C2012C00917","115","2004","2012-12-18","2661"
"C2010A00108","108","2010","2010-07-14","2662"
"C2013A00026","26","2013","2013-03-28","2663"
"C2013A00019","19","2013","2013-03-27","2664"
"C2012A00110","110","2012","2012-07-24","2665"
"C2011C00177","110","2010","2011-04-05","2666"
"C2011C00178","109","2010","2011-04-05","2667"
"C2004A01358","123","2004","2004-08-16","2668"
"C2012A00111","111","2012","2012-07-24","2669"
"C2011A00037","37","2011","2011-05-26","2670"
"C2007A00022","22","2007","2007-03-15","2671"
"C2018A00147","147","2018","2018-11-30","2672"
"C2011C00445","162","1999","2011-06-22","167"
"C2011A00033","33","2011","2011-05-25","2673"
"C2009A00037","37","2009","2009-06-03","2674"
"C2007C00215","154","2005","2007-04-10","2675"
"C2006A00064","64","2006","2006-06-22","2676"
"C2007A00065","65","2007","2007-04-15","2677"
"C2004A00602","10","2000","2000-03-15","2678"
"C2004A04850","177","1994","1994-12-19","2679"
"C2007C00177","142","2001","2007-04-03","2680"
"C2015A00081","81","2015","2015-06-26","2681"
"C2011A00066","66","2011","2011-06-29","2682"
"C2004A01277","42","2004","2004-04-21","2683"
"C2005C00272","54","2003","2005-04-13","1135"
"C2006A00060","60","2006","2006-06-22","2684"
"C2018C00356","24","2015","2018-09-10","2059"
"C2017A00051","51","2017","2017-06-22","2685"
"C2015A00025","25","2015","2015-03-24","2010"
"C2018A00096","96","2018","2018-08-31","2686"
"C2004A00699","107","2000","2000-07-19","2687"
"C2005A00097","97","2005","2005-07-06","2688"
"C2007C00084","88","2003","2007-02-27","2689"
"C2008C00459","165","2006","2008-08-01","2690"
"C2006A00164","164","2006","2006-12-11","2691"
"C2004A00782","15","2001","2001-03-22","2692"
"C2015A00011","11","2015","2015-03-05","2693"
"C2007C00072","30","1978","2007-02-19","168"
"C2016C01109","28","1978","2016-11-17","404"
"C2018C00440","91","1999","2018-11-09","403"
"C2013A00060","60","2013","2013-06-21","2694"
"C2014A00075","75","2014","2014-06-30","2695"
"C2012A00131","131","2012","2012-09-19","1742"
"C2012A00145","145","2012","2012-10-24","2696"
"C2010A00107","107","2010","2010-07-14","2697"
"C2004A00849","82","2001","2001-07-11","2698"
"C2004A00258","36","1975","1975-05-19","2699"
"C2016C00778","101","1981","2016-07-11","405"
"C2004A00905","118","2001","2001-09-18","2700"
"C2004A00486","92","1999","1999-07-16","2701"
"C2016C01092","148","1981","2016-11-15","567"
"C2018C00220","20","1987","2018-06-19","371"
"C2004A00572","183","1999","1999-12-22","2702"
"C2012A00179","179","2012","2012-12-06","2703"
"C2013C00667","129","1990","2013-10-31","898"
"C2005A00164","164","2005","2005-12-19","2704"
"C2004A05118","17","1997","1997-03-27","753"
"C2004C03827","4","1905","2009-11-25","2705"
"C2018C00433","2","1995","2018-11-06","169"
"C2011C00176","135","2008","2011-04-04","2706"
"C2011A00021","21","2011","2011-04-12","2707"
"C2007A00116","116","2007","2007-06-28","2708"
"C2004A04859","3","1995","1995-02-23","172"
"C2015A00017","17","2015","2015-03-19","2035"
"C2018C00378","9","1901","2018-09-18","899"
"C1962A00037","37","1962","1962-05-28","2709"
"C2004A00680","85","2000","2000-06-30","2710"
"C2004A00707","115","2000","2000-09-07","2711"
"C2012A00036","36","2012","2012-04-15","2712"
"C2004A01326","91","2004","2004-06-29","2713"
"C2004A01044","107","2002","2002-12-02","2714"
"C2006A00074","74","2006","2006-06-26","2715"
"C2008A00108","108","2008","2008-10-18","2716"
"C2011A00140","140","2011","2011-11-29","2717"
"C2018A00119","119","2018","2018-10-03","2718"
"C2018C00372","26","1921","2018-09-14","900"
"C2009A00073","73","2009","2009-08-27","2719"
"C2004A04043","112","1990","1990-12-21","2720"
"C2004A00660","68","2000","2000-06-22","2721"
"C2004A00806","39","2001","2001-05-14","2722"
"C2004A00835","67","2001","2001-06-30","2723"
"C2004A01050","113","2002","2002-12-02","2724"
"C2004A01045","108","2002","2002-12-02","2725"
"C2004A01279","44","2004","2004-04-21","2726"
"C2010A00084","84","2010","2010-06-29","2727"
"C2014A00087","87","2014","2014-07-17","2728"
"C2018A00137","137","2018","2018-11-29","2729"
"C2008A00109","109","2008","2008-10-18","2730"
"C2013C00628","134","2011","2013-10-08","2731"
"C2004A00899","164","2001","2001-10-01","2732"
"C2015A00082","82","2015","2015-06-26","2733"
"C2015A00101","101","2015","2015-06-30","2734"
"C2006A00075","75","2006","2006-06-26","2735"
"C2004A01300","66","2004","2004-06-22","2736"
"C2012A00200","200","2012","2012-12-12","2737"
"C2014A00071","71","2014","2014-06-30","2738"
"C2004A00696","104","2000","2000-07-06","2739"
"C2012C00520","67","2011","2012-07-03","2740"
"C2010A00076","76","2010","2010-06-28","2741"
"C2014A00009","9","2014","2014-03-18","2742"
"C2016A00060","60","2016","2016-09-23","2743"
"C2017A00080","80","2017","2017-08-15","2744"
"C2009A00030","30","2009","2009-05-13","1497"
"C2016C01048","65","1961","2016-11-04","324"
"C2016C00116","92","2015","2016-02-05","1990"
"C2015A00093","93","2015","2015-06-29","1991"
"C2015A00094","94","2015","2015-06-29","1992"
"C2015A00095","95","2015","2015-06-29","1993"
"C2016C01063","47","1982","2016-11-09","33"
"C2004A04162","87","1991","1991-06-26","2745"
"C2004A01165","80","2003","2003-08-25","2746"
"C2015A00167","167","2015","2015-12-11","1994"
"C2017C00307","148","1991","2017-09-22","528"
"C2016C00784","159","2012","2016-07-11","1688"
"C2018C00504","28","2009","2018-12-19","2747"
"C2013C00431","174","2012","2013-08-16","2748"
"C2013A00073","73","2013","2013-06-28","2749"
"C2015A00156","156","2015","2015-11-26","2750"
"C2017A00084","84","2017","2017-08-16","2751"
"C2018A00169","169","2018","2018-12-11","2752"
"C2017A00101","101","2017","2017-09-14","2753"
"C2018A00170","170","2018","2018-12-11","2754"
"C2016A00062","62","2016","2016-10-12","2755"
"C2009A00124","124","2009","2009-12-09","2756"
"C2012A00033","33","2012","2012-04-15","2757"
"C2012A00175","175","2012","2012-12-04","2758"
"C2017C00147","86","1988","2017-05-11","2759"
"C2013C00428","93","2012","2013-08-16","2760"
"C2016A00079","79","2016","2016-11-24","2761"
"C2012C00794","54","2009","2012-11-07","1519"
"C2016C00465","55","2009","2016-05-16","1449"
"C2012A00026","26","2012","2012-04-04","2762"
"C2012A00027","27","2012","2012-04-04","2763"
"C2012A00028","28","2012","2012-04-04","2764"
"C2006A00082","82","2006","2006-06-30","2765"
"C2011C00065","128","2007","2011-01-13","2766"
"C2006A00156","156","2006","2006-12-08","2767"
"C2007A00113","113","2007","2007-06-28","2768"
"C2007A00182","182","2007","2007-09-28","2769"
"C2010C00233","82","2007","2010-03-26","2770"
"C2007A00183","183","2007","2007-09-28","2771"
"C2013C00538","63","2008","2013-09-19","2772"
"C2010A00038","38","2010","2010-04-13","2773"
"C2011A00034","34","2011","2011-05-26","2774"
"C2013C00585","50","2011","2013-10-01","2775"
"C2008A00143","143","2008","2008-12-09","1932"
"C2011A00053","53","2011","2011-06-28","2776"
"C2010A00033","33","2010","2010-04-13","2777"
"C2004A00731","138","2000","2000-11-24","2778"
"C2004A01207","122","2003","2003-12-05","2779"
"C2004A01363","128","2004","2004-08-31","2780"
"C2006C00614","132","2004","2006-10-16","2781"
"C2004A00814","47","2001","2001-06-12","2782"
"C2004A00809","42","2001","2001-05-25","2783"
"C2004A01350","116","2004","2004-07-13","2784"
"C2004A01344","109","2004","2004-07-13","2785"
"C2005A00029","29","2005","2005-03-21","2786"
"C2004A00664","70","2000","2000-06-27","2787"
"C2004A01115","30","2003","2003-04-15","2788"
"C2004A00909","137","2001","2001-10-01","2789"
"C2005C00734","35","2003","2005-12-22","2790"
"C2004A01032","95","2002","2002-11-10","2791"
"C2005A00061","61","2005","2005-06-26","2792"
"C2004A03957","26","1990","1990-05-24","2793"
"C2018C00370","193","1999","2018-09-14","2794"
"C2013A00013","13","2013","2013-03-14","1678"
"C2013C00139","165","2012","2013-04-15","1679"
"C2018C00342","156","1976","2018-09-05","178"
"C2009A00106","106","2009","2009-11-06","2795"
"C2015A00009","9","2015","2015-02-25","2796"
"C2018C00482","11","2009","2018-12-07","1498"
"C2012A00061","61","2012","2012-06-25","2797"
"C2009A00012","12","2009","2009-03-26","2798"
"C2009A00122","122","2009","2009-12-07","2799"
"C2007A00163","163","2007","2007-09-25","2800"
"C2004A00583","194","1999","1999-12-23","2801"
"C2016C00787","23","1981","2016-07-12","181"
"C2015C00403","53","1998","2015-08-13","908"
"C2004A00876","109","2001","2001-09-17","2802"
"C2014C00538","106","1994","2014-08-08","903"
"C1929A00004","4","1929","1929-03-18","904"
"C2004C00484","2","1932",,"905"
"C2009A00036","36","2009","2009-05-27","2803"
"C2008A00103","103","2008","2008-10-17","1750"
"C2008A00104","104","2008","2008-10-17","1751"
"C2016C00633","97","1993","2016-06-14","907"
"C2004A00970","33","2002","2002-05-30","2804"
"C2015C00191","154","1997","2015-04-20","1902"
"C2013C00589","8","2005","2013-10-02","2805"
"C2008A00090","90","2008","2008-09-20","2806"
"C2012C00437","148","2010","2012-05-14","2807"
"C2013A00053","53","2013","2013-05-28","2808"
"C2006A00030","30","2006","2006-04-06","2809"
"C2007A00166","166","2007","2007-09-25","2810"
"C2011A00089","89","2011","2011-08-04","2811"
"C2012A00025","25","2012","2012-04-04","2812"
"C2012A00082","82","2012","2012-06-28","2813"
"C2012A00077","77","2012","2012-06-28","2814"
"C2013A00008","8","2013","2013-03-14","2815"
"C2005A00014","14","2005","2005-02-22","2816"
"C2004A00675","80","2000","2000-06-30","2817"
"C2004A00414","20","1999","1999-04-19","2818"
"C2018C00394","104","2001","2018-09-25","909"
"C2007C00597","121","2001","2007-10-05","2819"
"C2005C00497","116","2003","2005-07-25","2820"
"C2004A00753","160","2000","2000-12-21","2821"
"C2004A00972","37","2002","2002-06-26","2822"
"C2018A00010","10","2018","2018-03-05","2823"
"C2008C00236","149","2007","2008-07-02","2824"
"C2009A00075","75","2009","2009-08-27","2825"
"C2012C00862","82","2010","2012-11-29","2826"
"C2007A00117","117","2007","2007-06-28","2827"
"C2010C00224","25","2008","2010-03-25","2828"
"C2010C00544","154","2007","2010-08-04","2829"
"C2006A00147","147","2006","2006-12-06","2830"
"C2006C00145","54","1998","2006-04-18","2831"
"C2004C01110","44","1999",,"2832"
"C2004A00616","24","2000","2000-04-03","2833"
"C2004C01246","48","1998",,"2834"
"C2016C00788","55","1998","2016-07-12","910"
"C2018C00055","45","1999","2018-03-08","2835"
"C2005C00498","122","2001","2005-07-25","2836"
"C2004A01226","141","2003","2003-12-17","2837"
"C2005C00499","123","2001","2005-07-25","2838"
"C2005C00500","29","2002","2005-07-25","2839"
"C2008A00105","105","2008","2008-10-17","2840"
"C2016A00043","43","2016","2016-05-04","2841"
"C2008C00376","1","1954","2008-07-22","695"
"C2018C00243","118","1991","2018-06-21","1114"
"C2007A00098","98","2007","2007-06-28","2842"
"C2010A00121","121","2010","2010-11-17","2843"
"C2016A00007","7","2016","2016-02-11","2844"
